Brand,Price,Horsepower,Fuel Efficiency,Encoded_Brand,Scaled_Horsepower,Scaled_Fuel_Efficiency,Scaled_Brand,Performance_Index
Brand X,45251,0.03750000000000003,0.07999999999999996,8,0.03750000000000003,0.07999999999999996,0.875,0.0030000000000000014
Brand B,68405,0.025000000000000022,0.08399999999999996,5,0.025000000000000022,0.08399999999999996,0.5,0.002100000000000001
Brand C,64068,0.37750000000000006,0.7240000000000001,6,0.37750000000000006,0.7240000000000001,0.625,0.27331000000000005
Brand W,44218,0.7425,0.45999999999999996,1,0.7425,0.45999999999999996,0.0,0.34155
Brand Y,75729,0.017500000000000016,0.08399999999999996,3,0.017500000000000016,0.08399999999999996,0.25,0.0014700000000000006
Brand D,93092,0.017500000000000016,0.5920000000000001,9,0.017500000000000016,0.5920000000000001,1.0,0.01036000000000001
Brand B,85346,0.14500000000000002,0.54,5,0.14500000000000002,0.54,0.5,0.07830000000000001
Brand Y,38410,0.5775,0.7919999999999999,3,0.5775,0.7919999999999999,0.25,0.45737999999999995
Brand B,97751,0.725,0.3320000000000001,5,0.725,0.3320000000000001,0.5,0.24070000000000005
Brand E,85010,0.72,0.17200000000000004,2,0.72,0.17200000000000004,0.125,0.12384000000000002
Brand D,46301,0.485,0.9119999999999998,9,0.485,0.9119999999999998,1.0,0.4423199999999999
Brand W,87460,0.61,0.36,1,0.61,0.36,0.0,0.2196
Brand W,68975,0.75,0.12,1,0.75,0.12,0.0,0.09
Brand D,75006,0.7849999999999999,0.18799999999999994,9,0.7849999999999999,0.18799999999999994,1.0,0.14757999999999993
Brand B,41238,0.29000000000000004,0.88,5,0.29000000000000004,0.88,0.5,0.25520000000000004
Brand W,47467,0.9325000000000001,0.54,1,0.9325000000000001,0.54,0.0,0.50355
Brand Y,44422,0.7025,0.86,3,0.7025,0.86,0.25,0.60415
Brand Z,42930,0.4475,0.07200000000000001,7,0.4475,0.07200000000000001,0.75,0.032220000000000006
Brand D,60122,0.9000000000000001,0.43999999999999995,9,0.9000000000000001,0.43999999999999995,1.0,0.396
Brand B,66154,0.7650000000000001,0.7959999999999999,5,0.7650000000000001,0.7959999999999999,0.5,0.60894
Brand W,96043,0.9450000000000001,0.596,1,0.9450000000000001,0.596,0.0,0.56322
Brand D,91652,0.15500000000000003,0.48,9,0.15500000000000003,0.48,1.0,0.07440000000000001
Brand Y,56848,0.03500000000000003,0.82,3,0.03500000000000003,0.82,0.25,0.028700000000000024
Brand D,50394,0.1825,0.12,9,0.1825,0.12,1.0,0.0219
Brand C,74128,0.385,0.7759999999999999,6,0.385,0.7759999999999999,0.625,0.29875999999999997
Brand C,73289,0.7975000000000001,0.6920000000000001,6,0.7975000000000001,0.6920000000000001,0.625,0.5518700000000001
Brand D,89075,0.3425,0.30799999999999994,9,0.3425,0.30799999999999994,1.0,0.10548999999999999
Brand Z,68237,0.30500000000000005,0.472,7,0.30500000000000005,0.472,0.75,0.14396
Brand Z,58322,0.13,0.023999999999999966,7,0.13,0.023999999999999966,0.75,0.0031199999999999956
Brand Z,72416,0.365,0.604,7,0.365,0.604,0.75,0.22046
Brand B,77161,0.6900000000000001,0.24,5,0.6900000000000001,0.24,0.5,0.1656
Brand Z,30588,0.4675,0.7359999999999999,7,0.4675,0.7359999999999999,0.75,0.34407999999999994
Brand Y,53590,0.044999999999999984,0.664,3,0.044999999999999984,0.664,0.25,0.02987999999999999
Brand W,79720,0.07750000000000001,0.4640000000000001,1,0.07750000000000001,0.4640000000000001,0.0,0.03596000000000001
Brand Y,55840,0.9724999999999999,0.7320000000000001,3,0.9724999999999999,0.7320000000000001,0.25,0.71187
Brand A,41824,0.615,0.9519999999999998,4,0.615,0.9519999999999998,0.375,0.5854799999999999
Brand C,86170,0.1275,0.7159999999999999,6,0.1275,0.7159999999999999,0.625,0.09128999999999998
Brand C,30947,0.38750000000000007,0.9959999999999999,6,0.38750000000000007,0.9959999999999999,0.625,0.38595
Brand C,82804,0.515,0.42799999999999994,6,0.515,0.42799999999999994,0.625,0.22041999999999998
Brand C,95145,0.32000000000000006,0.356,6,0.32000000000000006,0.356,0.625,0.11392000000000002
Brand Z,65892,0.8574999999999999,0.06,7,0.8574999999999999,0.06,0.75,0.051449999999999996
Brand Z,97905,0.6725,0.28400000000000003,7,0.6725,0.28400000000000003,0.75,0.19099000000000002
Brand B,42487,0.9325000000000001,0.4959999999999999,5,0.9325000000000001,0.4959999999999999,0.5,0.46251999999999993
Brand B,34604,0.010000000000000009,0.916,5,0.010000000000000009,0.916,0.5,0.009160000000000008
Brand B,77429,0.8700000000000001,0.7279999999999999,5,0.8700000000000001,0.7279999999999999,0.5,0.6333599999999999
Brand C,80662,0.61,0.544,6,0.61,0.544,0.625,0.33184
Brand E,30095,0.8574999999999999,0.568,2,0.8574999999999999,0.568,0.125,0.48705999999999994
Brand Z,66724,0.47250000000000003,0.07200000000000001,7,0.47250000000000003,0.07200000000000001,0.75,0.03402000000000001
Brand E,80558,0.76,0.06,2,0.76,0.06,0.125,0.0456
Brand W,93145,0.53,0.9440000000000001,1,0.53,0.9440000000000001,0.0,0.5003200000000001
Brand W,45332,0.8825000000000001,0.24,1,0.8825000000000001,0.24,0.0,0.21180000000000002
Brand C,83604,0.05249999999999999,0.15200000000000002,6,0.05249999999999999,0.15200000000000002,0.625,0.00798
Brand E,65186,0.27749999999999997,0.604,2,0.27749999999999997,0.604,0.125,0.16760999999999998
Brand Y,53694,0.8975,0.7120000000000001,3,0.8975,0.7120000000000001,0.25,0.63902
Brand X,34062,0.68,0.6959999999999998,8,0.68,0.6959999999999998,0.875,0.4732799999999999
Brand B,34924,0.9000000000000001,0.3440000000000001,5,0.9000000000000001,0.3440000000000001,0.5,0.3096000000000001
Brand Y,39514,0.8625,0.7440000000000001,3,0.8625,0.7440000000000001,0.25,0.6417000000000002
Brand Z,34110,0.9025000000000001,0.4,7,0.9025000000000001,0.4,0.75,0.36100000000000004
Brand Z,71939,0.16000000000000003,0.9400000000000001,7,0.16000000000000003,0.9400000000000001,0.75,0.15040000000000003
Brand A,40979,0.935,0.5920000000000001,4,0.935,0.5920000000000001,0.375,0.5535200000000001
Brand Y,46958,0.74,0.236,3,0.74,0.236,0.25,0.17464
Brand Z,90222,0.48750000000000004,0.08799999999999997,7,0.48750000000000004,0.08799999999999997,0.75,0.04289999999999999
Brand E,60037,0.685,0.45200000000000007,2,0.685,0.45200000000000007,0.125,0.30962000000000006
Brand W,40505,0.41000000000000003,0.8919999999999998,1,0.41000000000000003,0.8919999999999998,0.0,0.36571999999999993
Brand C,99207,0.6425000000000001,0.7759999999999999,6,0.6425000000000001,0.7759999999999999,0.625,0.49858
Brand D,88173,0.38750000000000007,0.896,9,0.38750000000000007,0.896,1.0,0.34720000000000006
Brand A,99860,0.5725,0.043999999999999984,4,0.5725,0.043999999999999984,0.375,0.02518999999999999
Brand X,51005,0.9750000000000001,0.42400000000000004,8,0.9750000000000001,0.42400000000000004,0.875,0.4134000000000001
Brand C,34951,0.385,0.524,6,0.385,0.524,0.625,0.20174
Brand B,47995,0.16250000000000003,0.404,5,0.16250000000000003,0.404,0.5,0.06565000000000001
Brand E,96881,0.22500000000000003,0.2879999999999999,2,0.22500000000000003,0.2879999999999999,0.125,0.0648
Brand D,66715,0.4425,0.832,9,0.4425,0.832,1.0,0.36816
Brand C,92372,0.645,0.32400000000000007,6,0.645,0.32400000000000007,0.625,0.20898000000000005
Brand B,82910,0.43000000000000005,0.17200000000000004,5,0.43000000000000005,0.17200000000000004,0.5,0.07396000000000003
Brand A,68562,0.8825000000000001,0.7400000000000001,4,0.8825000000000001,0.7400000000000001,0.375,0.6530500000000001
Brand A,75058,0.07250000000000001,0.2879999999999999,4,0.07250000000000001,0.2879999999999999,0.375,0.020879999999999996
Brand Y,84394,0.665,0.476,3,0.665,0.476,0.25,0.31654
Brand Y,78424,0.6625,0.2879999999999999,3,0.6625,0.2879999999999999,0.25,0.19079999999999994
Brand B,40786,0.8825000000000001,0.06,5,0.8825000000000001,0.06,0.5,0.052950000000000004
Brand Z,91153,0.875,0.244,7,0.875,0.244,0.75,0.2135
Brand E,65393,0.9025000000000001,0.42000000000000004,2,0.9025000000000001,0.42000000000000004,0.125,0.37905000000000005
Brand B,96597,0.1725,0.1479999999999999,5,0.1725,0.1479999999999999,0.5,0.025529999999999983
Brand Z,64441,0.95,0.52,7,0.95,0.52,0.75,0.494
Brand E,32497,0.7225,0.20799999999999996,2,0.7225,0.20799999999999996,0.125,0.15027999999999997
Brand Z,32890,0.044999999999999984,0.023999999999999966,7,0.044999999999999984,0.023999999999999966,0.75,0.001079999999999998
Brand E,73428,0.6425000000000001,0.8919999999999998,2,0.6425000000000001,0.8919999999999998,0.125,0.5731099999999999
Brand A,77592,0.94,0.368,4,0.94,0.368,0.375,0.34591999999999995
Brand D,45956,0.37250000000000005,0.11199999999999999,9,0.37250000000000005,0.11199999999999999,1.0,0.04172
Brand Z,85745,0.41000000000000003,0.7359999999999999,7,0.41000000000000003,0.7359999999999999,0.75,0.30176
Brand W,65684,0.6225,0.856,1,0.6225,0.856,0.0,0.53286
Brand Y,67921,0.2,0.06799999999999995,3,0.2,0.06799999999999995,0.25,0.01359999999999999
Brand D,56212,0.73,0.928,9,0.73,0.928,1.0,0.67744
Brand Z,94740,0.5325,0.916,7,0.5325,0.916,0.75,0.48777
Brand C,41184,0.9425000000000001,0.656,6,0.9425000000000001,0.656,0.625,0.61828
Brand D,84565,0.26,0.45999999999999996,9,0.26,0.45999999999999996,1.0,0.1196
Brand Z,51147,0.32999999999999996,0.6959999999999998,7,0.32999999999999996,0.6959999999999998,0.75,0.2296799999999999
Brand A,60738,0.6825,0.43999999999999995,4,0.6825,0.43999999999999995,0.375,0.30029999999999996
Brand E,36517,0.4525,0.8119999999999999,2,0.4525,0.8119999999999999,0.125,0.36743
Brand A,83928,0.41000000000000003,0.4640000000000001,4,0.41000000000000003,0.4640000000000001,0.375,0.19024000000000005
Brand X,40091,0.9724999999999999,0.18399999999999994,8,0.9724999999999999,0.18399999999999994,0.875,0.17893999999999993
Brand Z,36478,0.26249999999999996,0.10799999999999998,7,0.26249999999999996,0.10799999999999998,0.75,0.02834999999999999
Brand A,34137,0.20750000000000002,0.624,4,0.20750000000000002,0.624,0.375,0.12948
Brand X,52831,0.22000000000000003,0.12,8,0.22000000000000003,0.12,0.875,0.026400000000000003
Brand W,44434,0.10749999999999998,0.19599999999999995,1,0.10749999999999998,0.19599999999999995,0.0,0.02106999999999999
Brand A,69895,0.8775,0.5479999999999999,4,0.8775,0.5479999999999999,0.375,0.4808699999999999
Brand Z,32429,0.8474999999999999,0.4840000000000001,7,0.8474999999999999,0.4840000000000001,0.75,0.41019000000000005
Brand D,92467,0.47,0.07200000000000001,9,0.47,0.07200000000000001,1.0,0.03384
Brand X,48089,0.10249999999999998,0.372,8,0.10249999999999998,0.372,0.875,0.03812999999999999
Brand B,75505,0.245,0.32799999999999996,5,0.245,0.32799999999999996,0.5,0.08035999999999999
Brand C,67980,0.16999999999999998,0.3640000000000001,6,0.16999999999999998,0.3640000000000001,0.625,0.06188000000000001
Brand W,83066,0.6775,0.11199999999999999,1,0.6775,0.11199999999999999,0.0,0.07587999999999999
Brand W,66320,0.4425,0.62,1,0.4425,0.62,0.0,0.27435
Brand A,80998,0.057499999999999996,0.4840000000000001,4,0.057499999999999996,0.4840000000000001,0.375,0.027830000000000004
Brand Y,90173,0.8975,0.16399999999999992,3,0.8975,0.16399999999999992,0.25,0.14718999999999993
Brand A,58300,0.41500000000000004,0.9800000000000001,4,0.41500000000000004,0.9800000000000001,0.375,0.40670000000000006
Brand Y,93846,0.9675,0.872,3,0.9675,0.872,0.25,0.84366
Brand D,94707,0.8975,0.5599999999999999,9,0.8975,0.5599999999999999,1.0,0.5025999999999999
Brand A,59802,0.7025,0.7000000000000001,4,0.7025,0.7000000000000001,0.375,0.4917500000000001
Brand W,38355,0.835,0.43599999999999994,1,0.835,0.43599999999999994,0.0,0.36405999999999994
Brand A,62010,0.7225,0.856,4,0.7225,0.856,0.375,0.61846
Brand W,94323,0.7325,0.2759999999999999,1,0.7325,0.2759999999999999,0.0,0.20216999999999993
Brand A,85433,0.655,0.18799999999999994,4,0.655,0.18799999999999994,0.375,0.12313999999999997
Brand W,59917,0.5425,0.8040000000000002,1,0.5425,0.8040000000000002,0.0,0.43617000000000006
Brand W,44468,0.875,0.7759999999999999,1,0.875,0.7759999999999999,0.0,0.6789999999999999
Brand B,79601,0.5275,0.14400000000000002,5,0.5275,0.14400000000000002,0.5,0.07596
Brand E,66341,0.9525000000000001,0.86,2,0.9525000000000001,0.86,0.125,0.81915
Brand Y,38565,0.4325,0.856,3,0.4325,0.856,0.25,0.37022
Brand B,72454,0.3375,0.828,5,0.3375,0.828,0.5,0.27945000000000003
Brand E,58386,0.8400000000000001,0.9559999999999998,2,0.8400000000000001,0.9559999999999998,0.125,0.80304
Brand X,70842,0.65,0.8079999999999999,8,0.65,0.8079999999999999,0.875,0.5252
Brand A,54823,0.2975,0.5279999999999999,4,0.2975,0.5279999999999999,0.375,0.15707999999999997
Brand C,36700,0.06,0.488,6,0.06,0.488,0.625,0.029279999999999997
Brand Z,65160,0.3275,0.872,7,0.3275,0.872,0.75,0.28558
Brand Z,85741,0.405,0.30400000000000005,7,0.405,0.30400000000000005,0.75,0.12312000000000002
Brand Z,59956,0.020000000000000018,0.7080000000000001,7,0.020000000000000018,0.7080000000000001,0.75,0.014160000000000015
Brand Z,52695,0.7550000000000001,0.628,7,0.7550000000000001,0.628,0.75,0.47414000000000006
Brand Y,59104,0.20500000000000002,0.14,3,0.20500000000000002,0.14,0.25,0.028700000000000003
Brand C,58018,0.4375,0.9519999999999998,6,0.4375,0.9519999999999998,0.625,0.4164999999999999
Brand Y,83105,0.2825,0.42400000000000004,3,0.2825,0.42400000000000004,0.25,0.11978
Brand W,57816,0.6425000000000001,0.5279999999999999,1,0.6425000000000001,0.5279999999999999,0.0,0.33924
Brand A,61036,0.10000000000000003,0.568,4,0.10000000000000003,0.568,0.375,0.05680000000000002
Brand C,81433,0.20500000000000002,0.5479999999999999,6,0.20500000000000002,0.5479999999999999,0.625,0.11234
Brand Z,42021,0.49250000000000005,0.884,7,0.49250000000000005,0.884,0.75,0.43537000000000003
Brand X,82015,0.71,0.7559999999999999,8,0.71,0.7559999999999999,0.875,0.5367599999999999
Brand E,92423,0.745,0.356,2,0.745,0.356,0.125,0.26522
Brand E,44282,0.99,0.09999999999999998,2,0.99,0.09999999999999998,0.125,0.09899999999999998
Brand B,59084,0.73,0.9480000000000001,5,0.73,0.9480000000000001,0.5,0.69204
Brand C,53285,0.9950000000000001,0.392,6,0.9950000000000001,0.392,0.625,0.39004000000000005
Brand C,32263,0.5275,0.14,6,0.5275,0.14,0.625,0.07385
Brand X,54647,0.42000000000000004,0.504,8,0.42000000000000004,0.504,0.875,0.21168000000000003
Brand Z,83292,0.75,0.18799999999999994,7,0.75,0.18799999999999994,0.75,0.14099999999999996
Brand C,53035,0.5800000000000001,0.404,6,0.5800000000000001,0.404,0.625,0.23432000000000006
Brand A,31857,0.8500000000000001,0.42400000000000004,4,0.8500000000000001,0.42400000000000004,0.375,0.36040000000000005
Brand Y,44968,0.4,0.15600000000000003,3,0.4,0.15600000000000003,0.25,0.06240000000000001
Brand D,52948,0.95,0.872,9,0.95,0.872,1.0,0.8283999999999999
Brand Z,40223,0.59,0.9559999999999998,7,0.59,0.9559999999999998,0.75,0.5640399999999999
Brand D,86558,0.34750000000000003,0.10799999999999998,9,0.34750000000000003,0.10799999999999998,1.0,0.03753
Brand W,98158,0.7125,0.05199999999999999,1,0.7125,0.05199999999999999,0.0,0.03704999999999999
Brand X,76603,0.9099999999999999,0.936,8,0.9099999999999999,0.936,0.875,0.85176
Brand E,43802,0.38250000000000006,0.07999999999999996,2,0.38250000000000006,0.07999999999999996,0.125,0.03059999999999999
Brand D,97978,0.6125,0.132,9,0.6125,0.132,1.0,0.08085
Brand W,85551,0.9225000000000001,0.20799999999999996,1,0.9225000000000001,0.20799999999999996,0.0,0.19188
Brand Z,30660,0.16250000000000003,0.9319999999999998,7,0.16250000000000003,0.9319999999999998,0.75,0.15145
Brand W,36129,0.030000000000000027,0.624,1,0.030000000000000027,0.624,0.0,0.018720000000000018
Brand D,83483,0.39749999999999996,0.8919999999999998,9,0.39749999999999996,0.8919999999999998,1.0,0.3545699999999999
Brand D,60197,0.4325,0.916,9,0.4325,0.916,1.0,0.39617
Brand Y,54940,0.6725,0.5720000000000001,3,0.6725,0.5720000000000001,0.25,0.38467
Brand B,43593,0.1375,0.45200000000000007,5,0.1375,0.45200000000000007,0.5,0.06215000000000002
Brand A,42924,0.6275000000000001,0.384,4,0.6275000000000001,0.384,0.375,0.24096000000000004
Brand D,94263,0.1375,0.14400000000000002,9,0.1375,0.14400000000000002,1.0,0.019800000000000005
Brand E,55052,0.505,0.66,2,0.505,0.66,0.125,0.33330000000000004
Brand C,81771,0.39749999999999996,0.624,6,0.39749999999999996,0.624,0.625,0.24803999999999998
Brand C,87282,0.4475,0.32400000000000007,6,0.4475,0.32400000000000007,0.625,0.14499000000000004
Brand Z,75810,0.545,0.476,7,0.545,0.476,0.75,0.25942
Brand Y,55549,0.5025000000000001,0.7240000000000001,3,0.5025000000000001,0.7240000000000001,0.25,0.3638100000000001
Brand Z,89167,0.7525,0.488,7,0.7525,0.488,0.75,0.36722
Brand B,35427,0.895,0.035999999999999976,5,0.895,0.035999999999999976,0.5,0.03221999999999998
Brand B,43226,0.5775,0.8119999999999999,5,0.5775,0.8119999999999999,0.5,0.46892999999999996
Brand C,87089,0.36,0.30400000000000005,6,0.36,0.30400000000000005,0.625,0.10944000000000001
Brand B,76666,0.265,0.9680000000000001,5,0.265,0.9680000000000001,0.5,0.25652
Brand W,43873,0.0025000000000000022,0.252,1,0.0025000000000000022,0.252,0.0,0.0006300000000000006
Brand Y,40489,0.655,0.10799999999999998,3,0.655,0.10799999999999998,0.25,0.07074
Brand W,33376,0.7475,0.384,1,0.7475,0.384,0.0,0.28704
Brand A,47583,0.04249999999999998,0.3959999999999999,4,0.04249999999999998,0.3959999999999999,0.375,0.016829999999999987
Brand W,37124,0.3325,0.8919999999999998,1,0.3325,0.8919999999999998,0.0,0.29658999999999996
Brand Z,79096,0.8375000000000001,0.03999999999999998,7,0.8375000000000001,0.03999999999999998,0.75,0.03349999999999999
Brand W,90471,0.32500000000000007,0.7240000000000001,1,0.32500000000000007,0.7240000000000001,0.0,0.23530000000000006
Brand C,33751,0.26,0.16399999999999992,6,0.26,0.16399999999999992,0.625,0.042639999999999983
Brand W,36621,0.25,0.16799999999999993,1,0.25,0.16799999999999993,0.0,0.04199999999999998
Brand E,60993,0.20500000000000002,0.7799999999999999,2,0.20500000000000002,0.7799999999999999,0.125,0.1599
Brand D,31850,0.32000000000000006,0.22399999999999998,9,0.32000000000000006,0.22399999999999998,1.0,0.07168000000000001
Brand Y,43658,0.012500000000000011,0.604,3,0.012500000000000011,0.604,0.25,0.007550000000000006
Brand E,64735,0.9924999999999999,0.7919999999999999,2,0.9924999999999999,0.7919999999999999,0.125,0.7860599999999999
Brand B,94842,0.895,0.3440000000000001,5,0.895,0.3440000000000001,0.5,0.3078800000000001
Brand X,42909,0.8275000000000001,0.20799999999999996,8,0.8275000000000001,0.20799999999999996,0.875,0.17212
Brand B,61557,0.8175000000000001,0.508,5,0.8175000000000001,0.508,0.5,0.41529000000000005
Brand A,90233,0.79,0.388,4,0.79,0.388,0.375,0.30652
Brand D,32535,0.5275,0.7240000000000001,9,0.5275,0.7240000000000001,1.0,0.38191
Brand W,30554,0.10000000000000003,0.7879999999999999,1,0.10000000000000003,0.7879999999999999,0.0,0.07880000000000002
Brand Z,89387,0.5125000000000001,0.9759999999999999,7,0.5125000000000001,0.9759999999999999,0.75,0.5002
Brand E,69573,0.15750000000000003,0.676,2,0.15750000000000003,0.676,0.125,0.10647000000000002
Brand Z,89570,0.5700000000000001,0.44799999999999995,7,0.5700000000000001,0.44799999999999995,0.75,0.25536
Brand B,43003,0.8200000000000001,0.7000000000000001,5,0.8200000000000001,0.7000000000000001,0.5,0.5740000000000001
Brand A,30690,0.67,0.7759999999999999,4,0.67,0.7759999999999999,0.375,0.5199199999999999
Brand C,42398,0.7225,0.15600000000000003,6,0.7225,0.15600000000000003,0.625,0.11271000000000002
Brand A,94948,0.5775,0.28400000000000003,4,0.5775,0.28400000000000003,0.375,0.16401000000000002
Brand Z,40921,0.5650000000000001,0.21599999999999997,7,0.5650000000000001,0.21599999999999997,0.75,0.12204
Brand Z,95156,0.55,0.552,7,0.55,0.552,0.75,0.30360000000000004
Brand Z,43136,0.35,0.252,7,0.35,0.252,0.75,0.0882
Brand X,60960,0.24,0.388,8,0.24,0.388,0.875,0.09312
Brand Z,94125,0.20500000000000002,0.42000000000000004,7,0.20500000000000002,0.42000000000000004,0.75,0.08610000000000001
Brand X,95901,0.3125,0.7559999999999999,8,0.3125,0.7559999999999999,0.875,0.23624999999999996
Brand Y,32801,0.665,0.15600000000000003,3,0.665,0.15600000000000003,0.25,0.10374000000000003
Brand W,36445,0.5800000000000001,0.404,1,0.5800000000000001,0.404,0.0,0.23432000000000006
Brand C,32929,0.0025000000000000022,0.07200000000000001,6,0.0025000000000000022,0.07200000000000001,0.625,0.00018000000000000017
Brand X,65531,0.925,0.544,8,0.925,0.544,0.875,0.5032000000000001
Brand C,68116,0.12,0.7159999999999999,6,0.12,0.7159999999999999,0.625,0.08591999999999998
Brand Y,69421,0.020000000000000018,0.472,3,0.020000000000000018,0.472,0.25,0.009440000000000007
Brand E,56169,0.78,0.644,2,0.78,0.644,0.125,0.50232
Brand C,75646,0.07,0.6880000000000001,6,0.07,0.6880000000000001,0.625,0.04816000000000001
Brand Y,35355,0.6575,0.06799999999999995,3,0.6575,0.06799999999999995,0.25,0.044709999999999965
Brand Z,81405,0.9075,0.023999999999999966,7,0.9075,0.023999999999999966,0.75,0.02177999999999997
Brand Y,50812,0.27749999999999997,0.488,3,0.27749999999999997,0.488,0.25,0.13541999999999998
Brand B,53564,0.6775,0.612,5,0.6775,0.612,0.5,0.41463
Brand Z,89107,0.525,0.02799999999999997,7,0.525,0.02799999999999997,0.75,0.014699999999999984
Brand W,74280,0.7575000000000001,0.019999999999999962,1,0.7575000000000001,0.019999999999999962,0.0,0.015149999999999973
Brand A,94593,0.925,0.4959999999999999,4,0.925,0.4959999999999999,0.375,0.45879999999999993
Brand D,52875,0.7075,0.848,9,0.7075,0.848,1.0,0.59996
Brand D,95508,0.14500000000000002,0.9719999999999999,9,0.14500000000000002,0.9719999999999999,1.0,0.14094
Brand C,47880,0.8474999999999999,0.4840000000000001,6,0.8474999999999999,0.4840000000000001,0.625,0.41019000000000005
Brand C,72948,0.94,0.568,6,0.94,0.568,0.625,0.53392
Brand Y,46502,0.195,0.644,3,0.195,0.644,0.25,0.12558
Brand X,91149,0.48250000000000004,0.524,8,0.48250000000000004,0.524,0.875,0.25283000000000005
Brand A,30395,0.1975,0.24,4,0.1975,0.24,0.375,0.0474
Brand D,78703,0.38250000000000006,0.30400000000000005,9,0.38250000000000006,0.30400000000000005,1.0,0.11628000000000004
Brand W,39284,0.6425000000000001,0.9400000000000001,1,0.6425000000000001,0.9400000000000001,0.0,0.6039500000000001
Brand D,89694,0.5625,0.5159999999999999,9,0.5625,0.5159999999999999,1.0,0.29024999999999995
Brand W,95159,0.8500000000000001,0.38,1,0.8500000000000001,0.38,0.0,0.32300000000000006
Brand A,35612,0.04749999999999999,0.512,4,0.04749999999999999,0.512,0.375,0.024319999999999994
Brand Y,85586,0.6025,0.392,3,0.6025,0.392,0.25,0.23618000000000003
Brand C,33808,0.6175,0.01200000000000001,6,0.6175,0.01200000000000001,0.625,0.007410000000000007
Brand C,42724,0.1325,0.5279999999999999,6,0.1325,0.5279999999999999,0.625,0.06996
Brand E,88028,0.7849999999999999,0.928,2,0.7849999999999999,0.928,0.125,0.72848
Brand W,81010,0.905,0.7000000000000001,1,0.905,0.7000000000000001,0.0,0.6335000000000001
Brand E,45484,0.8574999999999999,0.672,2,0.8574999999999999,0.672,0.125,0.57624
Brand B,53221,0.12,0.816,5,0.12,0.816,0.5,0.09792
Brand W,98812,0.07500000000000001,0.31599999999999995,1,0.07500000000000001,0.31599999999999995,0.0,0.0237
Brand Z,33076,0.6725,0.836,7,0.6725,0.836,0.75,0.56221
Brand X,41069,0.44500000000000006,0.43200000000000005,8,0.44500000000000006,0.43200000000000005,0.875,0.19224000000000005
Brand C,75601,0.1875,0.54,6,0.1875,0.54,0.625,0.10125
Brand D,87429,0.42000000000000004,0.832,9,0.42000000000000004,0.832,1.0,0.34944000000000003
Brand Z,70153,0.8425,0.9,7,0.8425,0.9,0.75,0.7582500000000001
Brand Y,30317,0.1825,0.18799999999999994,3,0.1825,0.18799999999999994,0.25,0.034309999999999986
Brand W,70037,0.97,0.07999999999999996,1,0.97,0.07999999999999996,0.0,0.07759999999999996
Brand E,86836,0.5625,0.82,2,0.5625,0.82,0.125,0.46125
Brand A,40156,0.6675,0.4,4,0.6675,0.4,0.375,0.267
Brand A,38247,0.5975,0.7879999999999999,4,0.5975,0.7879999999999999,0.375,0.47082999999999997
Brand Z,30577,0.04749999999999999,0.852,7,0.04749999999999999,0.852,0.75,0.040469999999999985
Brand D,46022,0.5925,0.7999999999999999,9,0.5925,0.7999999999999999,1.0,0.474
Brand Z,83741,0.74,0.9480000000000001,7,0.74,0.9480000000000001,0.75,0.70152
Brand D,95303,0.15750000000000003,0.12,9,0.15750000000000003,0.12,1.0,0.018900000000000004
Brand W,49245,0.6875,0.7559999999999999,1,0.6875,0.7559999999999999,0.0,0.5197499999999999
Brand Y,80830,0.8900000000000001,0.5,3,0.8900000000000001,0.5,0.25,0.44500000000000006
Brand Z,31644,0.3275,0.19200000000000006,7,0.3275,0.19200000000000006,0.75,0.06288000000000002
Brand X,80945,0.26249999999999996,0.872,8,0.26249999999999996,0.872,0.875,0.22889999999999996
Brand X,32776,0.935,0.476,8,0.935,0.476,0.875,0.44506
Brand C,52820,0.36250000000000004,0.043999999999999984,6,0.36250000000000004,0.043999999999999984,0.625,0.015949999999999995
Brand W,42066,0.10249999999999998,0.7559999999999999,1,0.10249999999999998,0.7559999999999999,0.0,0.07748999999999998
Brand Z,37993,0.39,0.44400000000000006,7,0.39,0.44400000000000006,0.75,0.17316000000000004
Brand C,77087,0.23249999999999998,0.16399999999999992,6,0.23249999999999998,0.16399999999999992,0.625,0.038129999999999976
Brand D,98445,0.49750000000000005,0.512,9,0.49750000000000005,0.512,1.0,0.25472000000000006
Brand E,62535,0.62,0.2879999999999999,2,0.62,0.2879999999999999,0.125,0.17855999999999994
Brand W,48330,0.345,0.33999999999999997,1,0.345,0.33999999999999997,0.0,0.11729999999999997
Brand Z,51536,0.615,0.124,7,0.615,0.124,0.75,0.07626
Brand X,80748,0.04249999999999998,0.07999999999999996,8,0.04249999999999998,0.07999999999999996,0.875,0.0033999999999999968
Brand E,83003,0.08000000000000002,0.6,2,0.08000000000000002,0.6,0.125,0.04800000000000001
Brand A,63152,0.41000000000000003,0.9559999999999998,4,0.41000000000000003,0.9559999999999998,0.375,0.39196
Brand A,92534,0.9724999999999999,0.43200000000000005,4,0.9724999999999999,0.43200000000000005,0.375,0.42012
Brand Z,48485,0.5,0.5479999999999999,7,0.5,0.5479999999999999,0.75,0.27399999999999997
Brand B,51695,0.9325000000000001,0.54,5,0.9325000000000001,0.54,0.5,0.50355
Brand D,94262,0.44000000000000006,0.22399999999999998,9,0.44000000000000006,0.22399999999999998,1.0,0.09856000000000001
Brand W,54302,0.525,0.18799999999999994,1,0.525,0.18799999999999994,0.0,0.09869999999999998
